NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,1,1,1,1,587,Física,14510,Física formação de professor,"""0114F02""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,1,1,1,120,60,60,0,80,0,40,0,454,221,233,0,450,0,4,0,74,22,52,37,37,72,0,72,0,0,0,0,0,2,0,0,2,51,5,5,3,6,1,1,21,7,41,1,0,4,258,61,197,113,145,2,158,43,22,14,15,2,2,84,28,137,1,1,7,9,2,7,1,8,0,5,3,1,0,0,0,0,1,2,6,0,0,0,74,0,258,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,4,3,14,10,7,0,9,5,0,0,0,0,0,0,4,68,0,0,8,66,0,17,241,0,2,7,0,0,0,0,0,10,0,10,0,8,0,8,1,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,1,1,1,1,587,Gastronomia,92075,Gastronomia,"""1013G01""",10,Serviços,101,Serviços pessoais,1013,Serviços de alimentação,1,1,1,1,1,60,60,0,0,60,0,0,0,1809,1809,0,0,1809,0,0,0,60,31,29,60,0,60,0,60,0,0,0,0,0,0,0,0,1,41,6,5,3,3,0,1,28,10,20,0,0,2,239,132,107,239,0,1,140,31,19,16,23,6,3,82,32,111,1,2,11,3,2,1,3,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,60,0,238,1,3,0,14,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,1,3,2,2,0,2,1,0,0,0,0,0,0,12,23,0,0,4,56,0,6,233,0,0,3,0,0,0,0,0,8,0,7,0,5,0,5,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,1,1,1,1,587,História,14514,História formação de professor,"""0114H01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,1,1,1,100,0,100,0,80,0,20,0,920,0,920,0,904,0,16,0,83,36,47,0,83,75,0,75,0,0,0,0,0,6,0,2,1,64,3,5,4,6,0,0,30,21,31,1,0,0,378,142,236,0,378,1,254,61,17,20,18,5,2,130,71,163,3,0,11,9,5,4,0,9,0,3,3,2,0,0,0,1,6,1,2,0,0,0,83,0,378,0,9,0,7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,1,0,0,0,0,0,0,8,62,0,0,4,79,0,9,369,0,0,9,0,0,0,0,0,9,0,9,0,20,0,19,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,1,1,1,1,587,Letras - Português E Espanhol,118382,Letras português espanhol formação de professor,"""0115L12""",1,Educação,11,Educação,115,Formação de professores de letras,2,1,1,1,1,100,0,100,0,80,0,20,0,657,0,657,0,633,0,24,0,89,53,36,0,89,78,0,78,0,0,0,0,0,11,0,0,1,52,11,12,7,5,1,0,37,17,32,0,0,3,394,249,145,0,394,1,187,59,57,39,39,10,2,136,69,172,2,0,15,9,4,5,0,9,0,1,5,1,1,0,1,0,1,3,5,0,0,0,89,0,394,0,9,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,48,0,0,11,78,0,21,373,0,7,2,0,0,0,0,0,19,0,18,1,17,0,16,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,1,1,1,1,587,Matemática,14505,Matemática formação de professor,"""0114M01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,1,1,1,180,80,100,0,140,0,40,0,826,308,518,0,816,0,10,0,130,46,84,56,74,127,0,127,0,0,0,0,0,2,0,1,4,92,12,8,2,7,5,0,48,14,65,2,0,1,482,155,327,225,257,5,319,68,27,22,26,13,2,173,62,233,10,0,4,22,8,14,11,11,0,15,5,1,0,1,0,0,6,2,13,1,0,0,130,0,482,0,22,0,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,3,1,15,10,7,0,4,8,2,1,1,0,1,1,16,94,0,0,18,112,0,44,438,0,14,8,0,0,0,0,0,14,0,14,0,13,0,11,4,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,1,1,1,1,587,Medicina Veterinária,14507,Medicina veterinária,"""0841M01""",8,"Agricultura, silvicultura, pesca e veterinária",84,Veterinária,841,Veterinária,1,1,1,1,1,120,120,0,0,100,0,20,0,3137,3137,0,0,3036,0,101,0,122,84,38,122,0,97,0,97,0,0,0,0,0,4,0,21,2,100,11,5,2,2,0,0,57,18,41,3,0,3,600,433,167,600,0,2,402,105,49,19,16,7,0,259,68,257,8,0,8,31,26,5,31,0,0,7,17,3,2,2,0,0,15,2,14,0,0,0,122,0,599,1,31,0,22,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,0,3,3,3,0,1,0,0,0,0,0,0,0,9,36,0,0,18,104,0,32,567,1,8,22,1,0,0,0,0,18,0,17,1,49,0,49,5,6,0,6,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,1,1,1,1,587,Pedagogia,91975,Pedagogia,"""0113P01""",1,Educação,11,Educação,113,Formação de professores sem áreas específicas,2,1,1,1,1,100,100,0,0,80,0,20,0,1316,1316,0,0,1299,0,17,0,85,69,16,85,0,79,0,79,0,0,0,0,0,6,0,0,1,59,12,5,2,5,1,0,28,12,40,1,0,4,236,205,31,236,0,1,151,36,22,8,11,6,1,72,36,121,2,0,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,0,236,0,1,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,10,5,4,0,2,6,0,0,0,0,0,0,5,29,0,0,10,75,0,17,219,0,0,1,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,1,1,1,1,587,Química,14511,Química formação de professor,"""0114Q01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,1,1,1,160,60,100,0,120,0,40,0,790,229,561,0,784,0,6,0,114,59,55,40,74,113,0,113,0,0,0,0,0,1,0,0,4,77,14,7,4,7,1,0,49,12,52,0,0,1,440,235,205,163,277,4,260,91,29,20,23,13,0,141,57,231,5,0,6,17,11,6,8,9,0,10,4,1,0,2,0,0,4,1,11,1,0,0,114,0,440,0,17,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,2,5,18,11,9,0,7,9,0,0,0,0,0,0,3,111,0,0,16,98,0,42,398,0,9,8,0,0,0,0,0,20,0,19,0,32,0,32,2,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,1,1,1,1,587,Sistema De Informação,118420,Sistemas de informação,"""0615S02""",6,Computação e Tecnologias da Informação e Comunicação (TIC),61,Computação e Tecnologias da Informação e Comunicação (TIC),615,Gestão e desenvolvimento de sistemas de informação,1,1,1,1,1,100,100,0,0,80,0,20,0,1072,1072,0,0,1055,0,17,0,88,16,72,88,0,77,0,77,0,0,0,0,0,9,0,2,0,66,13,4,3,1,1,0,31,13,41,2,0,1,413,74,339,413,0,0,269,97,21,16,7,2,1,170,36,185,5,1,16,13,2,11,13,0,0,5,6,2,0,0,0,0,7,1,5,0,0,0,88,0,413,0,13,0,13,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,1,7,5,4,0,3,2,0,0,0,0,0,0,10,86,0,0,8,80,0,15,398,0,0,13,0,0,0,0,0,6,0,6,0,4,0,4,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,1,1,1,1,587,Zootecnia,14508,Zootecnia,"""0811Z01""",8,"Agricultura, silvicultura, pesca e veterinária",81,Agricultura,811,"Produção agrícola, agropecuária e zootecnia",1,1,1,1,1,120,120,0,0,80,0,40,0,889,889,0,0,886,0,3,0,78,49,29,78,0,76,0,76,0,0,0,0,0,0,0,2,0,67,3,1,3,1,3,0,34,12,30,1,1,0,303,183,120,303,0,0,214,42,17,10,11,9,0,109,39,143,6,2,4,9,3,6,9,0,0,3,3,1,0,1,1,0,3,1,4,0,0,1,78,0,303,0,9,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,4,0,4,9,25,14,10,0,9,13,0,0,0,0,0,0,6,54,0,0,17,61,0,32,271,0,3,6,0,0,0,0,0,27,0,26,0,25,0,25,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,2,1,1,1,587,Administração Pública,1152250,Administração pública,"""0413A02""",4,"Negócios, administração e direito",41,Negócios e administração,413,Gestão e administração,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,15,0,0,29,0,0,0,29,0,0,0,7,0,0,0,6,9,8,6,6,1,0,11,5,15,3,0,2,42,26,16,0,0,0,4,7,13,8,7,3,0,10,6,17,3,0,6,3,2,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,36,0,42,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,5,0,2,0,9,9,4,0,2,0,0,0,0,0,0,0,10,6,0,0,36,0,0,39,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,2,1,1,1,587,Artes Visuais,1151733,Artes visuais formação de professor,"""0114A02""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,0,0,0,0,3,2,1,8,0,0,1,5,3,0,0,5,3,3,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,1,0,2,2,1,0,0,0,1,6,0,0,0,0,0,10,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,2,1,1,1,587,Computação,113671,Computação formação de professor,"""0114C05""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,0,0,0,0,3,2,3,2,0,1,6,1,3,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,5,0,1,1,1,0,0,0,2,8,0,0,0,0,0,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,2,1,1,1,587,Física,88608,Física formação de professor,"""0114F02""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,2,1,1,1,587,História,1152360,História formação de professor,"""0114H01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,5,2,1,3,0,0,4,2,3,0,0,3,25,11,14,0,0,0,1,9,4,4,6,1,0,7,5,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,4,0,0,0,0,0,0,0,12,8,0,0,12,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,2,1,1,1,587,Letras - Português,1152005,Letras português formação de professor,"""0115L13""",1,Educação,11,Educação,115,Formação de professores de letras,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,5,0,0,1,0,6,0,1,0,0,1,35,20,15,0,0,0,2,10,7,9,5,2,0,10,3,16,0,0,6,3,3,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,8,0,35,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,0,8,0,0,0,0,0,0,0,6,13,0,0,8,0,0,32,3,0,2,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Recife,2611606,1,2,1,1,1,587,Pedagogia,1152584,Pedagogia,"""0113P01""",1,Educação,11,Educação,113,Formação de professores sem áreas específicas,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,5,0,0,0,0,3,4,1,5,3,0,1,2,10,1,0,2,3,2,1,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,0,7,0,2,2,1,0,0,0,0,0,0,0,0,0,0,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Santa Cruz do Capibaribe,2612505,0,2,1,1,1,587,Artes Visuais,1151733,Artes visuais formação de professor,"""0114A02""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,0,0,0,4,2,3,1,3,1,0,6,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,0,0,0,0,0,0,0,4,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Serra Talhada,2613909,0,1,1,1,1,587,Administração,118472,Administração,"""0413A01""",4,"Negócios, administração e direito",41,Negócios e administração,413,Gestão e administração,1,1,1,1,1,100,0,100,0,80,0,20,0,894,0,894,0,889,0,5,0,60,32,28,0,60,56,0,56,0,0,0,0,0,1,0,3,0,50,8,0,0,2,0,0,11,4,44,1,0,0,255,136,119,0,255,0,198,42,8,3,3,1,0,68,13,164,4,3,3,13,7,6,0,13,0,9,3,1,0,0,0,0,2,1,9,1,0,0,60,0,255,0,13,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,3,3,2,0,2,0,0,0,0,0,0,0,2,67,0,0,4,56,0,12,243,0,5,8,0,0,0,0,0,26,0,23,6,2,0,2,1,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Serra Talhada,2613909,0,1,1,1,1,587,Agronomia,101452,Agronomia,"""0811A04""",8,"Agricultura, silvicultura, pesca e veterinária",81,Agricultura,811,"Produção agrícola, agropecuária e zootecnia",1,1,1,1,1,120,120,0,0,80,0,40,0,533,533,0,0,532,0,1,0,48,18,30,48,0,47,0,47,0,0,0,0,0,1,0,0,0,40,4,3,0,1,0,0,5,7,31,2,3,0,269,99,170,269,0,0,197,46,18,3,4,0,1,51,28,169,8,10,3,14,6,8,14,0,0,9,3,1,0,1,0,0,6,2,6,0,0,0,48,0,269,0,14,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,5,4,2,0,3,1,0,0,0,0,0,0,2,69,0,0,4,44,0,13,256,0,3,11,0,0,0,0,0,60,0,55,9,26,0,26,4,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Serra Talhada,2613909,0,1,1,1,1,587,Ciências Biológicas,101834,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1,1,1,1,1,120,120,0,0,80,0,40,0,441,441,0,0,441,0,0,0,60,51,9,60,0,60,0,60,0,0,0,0,0,0,0,0,0,55,3,1,1,0,0,0,25,4,25,0,4,2,242,183,59,242,0,0,199,38,2,3,0,0,0,82,16,132,0,10,2,16,10,6,16,0,0,10,6,0,0,0,0,0,4,2,9,0,1,0,60,0,242,0,16,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,7,3,3,0,1,5,0,0,0,0,0,0,0,53,0,0,2,58,0,10,232,0,1,15,0,0,0,0,0,38,0,37,6,8,0,8,1,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Serra Talhada,2613909,0,1,1,1,1,587,Ciências Econômicas,101836,Economia,"""0311E01""",3,"Ciências sociais, comunicação e informação",31,Ciências sociais e comportamentais,311,Economia,1,1,1,1,1,100,0,100,0,80,0,20,0,432,0,432,0,431,0,1,0,70,44,26,0,70,70,0,70,0,0,0,0,0,0,0,0,1,56,7,3,2,1,0,0,18,6,45,0,1,0,215,125,90,0,215,1,165,32,13,2,2,0,0,61,17,126,0,9,2,9,6,3,0,9,0,3,6,0,0,0,0,0,5,0,3,0,1,0,70,0,215,0,9,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,0,3,3,13,6,6,0,4,7,0,0,0,0,0,0,0,76,0,0,10,60,0,17,198,0,1,8,0,0,0,0,0,22,0,19,4,3,0,2,0,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Serra Talhada,2613909,0,1,1,1,1,587,Engenharia De Pesca,101832,Engenharia de pesca,"""0831E01""",8,"Agricultura, silvicultura, pesca e veterinária",83,Pesca,831,Pesca,1,1,1,1,1,120,120,0,0,80,0,40,0,320,320,0,0,320,0,0,0,22,8,14,22,0,22,1,21,0,0,0,0,0,0,0,0,1,14,5,1,0,0,1,0,5,4,11,0,1,1,159,84,75,159,0,1,106,40,8,2,1,1,0,27,23,87,3,17,2,8,5,3,8,0,0,1,6,1,0,0,0,0,2,1,4,0,1,0,22,0,159,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,1,2,6,3,3,0,2,5,0,0,0,0,0,0,0,73,0,0,4,18,0,10,149,0,1,7,0,0,0,0,0,32,0,29,3,9,0,9,1,0,0,0,0
2021,Nordeste,2,Pernambuco,PE,26,Serra Talhada,2613909,0,1,1,1,1,587,Letras - Português E Inglês,118478,Letras português inglês formação de professor,"""0115L15""",1,Educação,11,Educação,115,Formação de professores de letras,2,1,1,1,1,100,0,100,0,80,0,20,0,558,0,558,0,555,0,3,0,62,45,17,0,62,61,0,61,0,0,0,0,0,1,0,0,1,49,6,3,1,2,0,0,24,8,25,0,5,0,302,232,70,0,302,1,206,59,21,5,8,2,0,80,37,169,4,10,2,29,21,8,0,29,0,16,10,1,1,0,1,0,8,1,20,0,0,0,62,0,302,0,29,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,10,9,9,0,5,1,0,0,0,0,0,0,1,54,0,0,5,57,0,16,286,0,0,29,0,0,0,0,0,30,1,30,10,10,0,10,3,0,0,0,0
