"ANO","PERIODO","CODIGO_COMPONENTE","CODIGO_TURMA","TOTAL","APROVADO","REPROVADO","DISPENSADO","TRANCADO","DESISTENCIA"
2021,1,UAG00109,EA3,14,12,2,0,0,0
2021,1,UAG00110,EA1,35,30,5,0,0,0
2021,1,UAG00111,EA1,33,27,6,0,0,0
2021,1,UAG00112,EA3,10,10,0,0,0,0
2021,1,UAG00113,EA1,19,6,13,0,0,0
2021,1,UAG00114,EA3,17,17,0,0,0,0
2021,1,UAG00116,EA1,20,17,3,0,0,0
2021,1,UAG00117,EA3,10,9,1,0,0,0
2021,1,UAG00118,EA3,10,10,0,0,0,0
2021,1,UAG00119,EA1,10,10,0,0,0,0
2021,1,UAG00120,EA1,1,1,0,0,0,0
2021,1,UAG00121,EA3,4,4,0,0,0,0
2021,1,UAG00121,EA5,11,11,0,0,0,0
2021,1,UAG00122,EA1,1,1,0,0,0,0
2021,1,UAG00123,EA3,2,2,0,0,0,0
2021,1,UAG00124,EA3,14,14,0,0,0,0
2021,1,UAG00125,EA3,7,7,0,0,0,0
2021,1,UAG00126,EA1,3,3,0,0,0,0
2021,1,UAG00127,EA3,7,7,0,0,0,0
2021,1,UAG00128,EA3,7,7,0,0,0,0
2021,1,UAG00129,EA3,6,6,0,0,0,0
2021,1,UAG00130,EA3,6,6,0,0,0,0
2021,1,UAG00131,EA5,8,8,0,0,0,0
2021,1,UAG00132,EA1,11,11,0,0,0,0
2021,1,UAG00133,EA1,4,4,0,0,0,0
2021,1,UAG00148,EA1,18,18,0,0,0,0
2021,1,UAG00157,EA1,37,18,19,0,0,0
2021,1,UAG00158,EA3,21,21,0,0,0,0
2021,1,UAG00159,EA1,8,8,0,0,0,0
2021,1,UAG00161,EA1,10,10,0,0,0,0
2021,1,UAG00162,EA1,6,6,0,0,0,0
2021,1,UAG00163,EA1,34,26,8,0,0,0
2021,1,UAG00165,SA1,10,10,0,0,0,0
2021,1,UAG00166,SV3,21,21,0,0,0,0
2021,1,UAG00172,LT5,41,36,5,0,0,0
2021,1,UAG00173,LT5,41,35,6,0,0,0
2021,1,UAG00174,LT5,20,19,1,0,0,0
2021,1,UAG00175,LT5,26,23,3,0,0,0
2021,1,UAG00176,LT5,16,14,2,0,0,0
2021,1,UAG00177,LT5,37,34,3,0,0,0
2021,1,UAG00179,LT5,15,14,1,0,0,0
2021,1,UAG00202,LT5,28,26,2,0,0,0
2021,1,UAG00204,LT3,33,33,0,0,0,0
2021,1,UAG00220,LP1,42,37,5,0,0,0
2021,1,UAG00221,LP1,43,35,7,0,1,0
2021,1,UAG00222,LP1,43,35,8,0,0,0
2021,1,UAG00223,LP1,43,35,8,0,0,0
2021,1,UAG00224,LP1,42,35,7,0,0,0
2021,1,UAG00225,LP3,18,17,1,0,0,0
2021,1,UAG00226,LP3,22,21,1,0,0,0
2021,1,UAG00227,LP3,24,22,2,0,0,0
2021,1,UAG00228,LP3,22,21,1,0,0,0
2021,1,UAG00229,LP3,27,26,1,0,0,0
2021,1,UAG00230,LP1,34,34,0,0,0,0
2021,1,UAG00231,LP1,32,30,1,0,1,0
2021,1,UAG00232,LP1,21,20,0,0,1,0
2021,1,UAG00233,LP1,35,33,1,0,1,0
2021,1,UAG00234,LP1,31,30,0,0,1,0
2021,1,UAG00256,LP1,1,1,0,0,0,0
2021,1,UAG00305,CC1,2,2,0,0,0,0
2021,1,UAG00305,CC5,5,4,1,0,0,0
2021,1,UAG00308,EA1,41,22,19,0,0,0
2021,1,UAG00309,LT3,6,3,3,0,0,0
2021,1,UFRPE002,AT1,16,15,1,0,0,0
2021,1,UFRPE003,AT1,13,13,0,0,0,0
2021,1,UFRPE004,AT1,13,12,1,0,0,0
2021,1,UFRPE005,AT1,14,14,0,0,0,0
2021,1,UFRPE006,AT1,8,8,0,0,0,0
2021,1,UFRPE007,AT1,16,15,1,0,0,0
2021,1,VETR3001,SV3,25,23,2,0,0,0
2021,1,VETR3002,SV3,28,20,8,0,0,0
2021,1,VETR3003,SV3,34,32,1,0,1,0
2021,1,VETR3004,SV3,39,38,0,0,1,0
2021,1,VETR3005,SV1,36,36,0,0,0,0
2021,1,VETR3006,SV3,40,39,1,0,0,0
2021,1,VETR3007,SV3,25,25,0,0,0,0
2021,1,VETR3008,SV1,30,28,2,0,0,0
2021,1,VETR3009,SV1,42,41,1,0,0,0
2021,1,VETR3010,SV1,38,30,8,0,0,0
2021,1,VETR3011,SV1,46,43,2,0,1,0
2021,1,VETR3012,SV3,37,37,0,0,0,0
2021,1,VETR3013,SV1,21,19,2,0,0,0
2021,1,VETR3014,SV1,23,22,1,0,0,0
2021,1,VETR3015,SV3,16,16,0,0,0,0
2021,1,VETR3016,SV1,44,41,2,0,1,0
2021,1,VETR3017,SV1,44,42,1,0,1,0
2021,1,VETR3018,SV1,25,17,8,0,0,0
2021,1,VETR3019,SV1,20,19,1,0,0,0
2021,1,VETR3020,SV3,39,38,1,0,0,0
2021,1,VETR3021,SV1,37,30,7,0,0,0
2021,1,VETR3022,SV3,29,27,2,0,0,0
2021,1,VETR3023,SV1,25,24,1,0,0,0
2021,1,VETR3024,SV3,27,25,2,0,0,0
2021,1,VETR3025,SV3,26,24,2,0,0,0
2021,1,VETR5000,SZ3,7,7,0,0,0,0
2021,1,ZOOL3002,SA3,44,29,15,0,0,0
2021,1,ZOOL3003,SZ1,41,31,8,2,0,0
2021,1,ZOOL5000,SZ1,31,21,10,0,0,0
2021,1,ZOOL5001,SB1,35,26,9,0,0,0
2021,1,ZOOL5002,SA1,37,29,8,0,0,0
2021,1,ZOOL5003,SP1,13,5,8,0,0,0
2021,1,ZOOL5004,SB3,24,18,5,0,1,0
2021,1,ZOOL5005,SB1,9,9,0,0,0,0
2021,1,ZOOL5006,SB3,27,25,0,0,2,0
2021,1,ZOOT3002,SV3,5,3,2,0,0,0
2021,1,ZOOT3003,SV1,36,34,2,0,0,0
2021,1,ZOOT3004,SV3,15,13,2,0,0,0
2021,1,ZOOT3005,SV1,31,30,1,0,0,0
2021,1,ZOOT3006,SV1,32,28,4,0,0,0
2021,1,ZOOT3007,SV3,39,15,24,0,0,0
2021,1,ZOOT3008,SZ3,9,9,0,0,0,0
2021,1,ZOOT3009,SA1,27,25,2,0,0,0
2021,1,ZOOT3010,SA3,22,17,5,0,0,0
2021,1,ZOOT3011,SA1,13,13,0,0,0,0
2021,1,ZOOT3015,SZ3,10,10,0,0,0,0
2021,1,ZOOT3017,SZ1,12,11,1,0,0,0
2021,1,ZOOT3018,SZ3,14,14,0,0,0,0
2021,1,ZOOT3019,SZ3,14,13,1,0,0,0
2021,1,ZOOT3020,SZ3,18,17,1,0,0,0
2021,1,ZOOT3022,SZ1,8,8,0,0,0,0
2021,1,ZOOT3024,SZ1,13,12,0,0,1,0
2021,1,ZOOT3028,SZ1,8,8,0,0,0,0
2021,1,ZOOT3033,SZ1,18,17,1,0,0,0
2021,1,ZOOT3036,SZ1,8,3,5,0,0,0
2021,1,ZOOT3037,SZ1,41,31,9,1,0,0
2021,1,ZOOT3039,SZ3,28,22,6,0,0,0
2021,1,ZOOT3040,SZ1,31,17,14,0,0,0
2021,1,ZOOT3041,SZ3,17,15,0,0,2,0
2021,1,ZOOT3042,SZ1,18,15,2,0,1,0
2021,1,ZOOT3043,SZ1,9,2,7,0,0,0
2021,1,ZOOT3044,SZ1,4,4,0,0,0,0
2021,1,ZOOT3045,SZ1,19,6,12,0,1,0
2021,1,ZOOT3046,SZ3,9,1,7,0,1,0
2021,1,ZOOT3047,SZ3,11,9,1,0,1,0
2021,1,ZOOT3048,SZ3,17,13,4,0,0,0
2021,1,ZOOT3049,SZ1,15,15,0,0,0,0
2021,1,ZOOT3051,SZ1,6,4,2,0,0,0
2021,1,ZOOT3052,SZ1,14,14,0,0,0,0
2021,1,ZOOT3053,SZ1,15,15,0,0,0,0
2021,1,ZOOT3055,SZ1,17,12,5,0,0,0
2021,1,ZOOT5000,SZ1,29,21,8,0,0,0
2021,1,ZOOT5003,SZ3,32,16,16,0,0,0
2021,1,ZOOT5004,SZ1,20,19,1,0,0,0
2021,1,ZOOT5005,SZ3,9,9,0,0,0,0
2021,1,ZOOT5006,SZ3,14,10,4,0,0,0
2021,1,ZOOT5007,SZ1,10,9,1,0,0,0
2021,1,ZOOT5008,SZ1,17,14,2,0,1,0
2021,1,ZOOT5009,SA3,30,27,3,0,0,0
2021,1,ZOOT5010,SA1,15,13,2,0,0,0
2021,1,ZOOT5011,SA3,6,5,1,0,0,0
2021,1,ZOOT5012,SZ3,9,7,2,0,0,0
2021,1,ZOOT5013,SZ3,8,7,1,0,0,0
2021,1,ZOOT5014,SZ1,20,19,1,0,0,0
2021,1,ZOOT5015,SZ1,1,0,1,0,0,0
2021,1,ZOOT5016,SZ1,1,1,0,0,0,0
2021,1,ZOOT5017,SZ1,18,18,0,0,0,0
2021,1,ZOOT5018,SZ3,8,7,1,0,0,0
2021,1,ZOOT5019,SZ1,10,10,0,0,0,0
2021,1,ZOOT5022,SZ1,8,7,1,0,0,0
2021,1,ZOOT5023,SZ3,12,12,0,0,0,0
2021,1,ZOOT5024,SZ3,14,14,0,0,0,0
2021,1,ZOOT5026,SZ1,12,12,0,0,0,0
2021,1,ZOOT5028,SZ1,15,11,4,0,0,0
2021,1,ZOOT5029,SZ3,12,11,1,0,0,0
2021,1,ZOOT5033,SZ1,11,11,0,0,0,0
2021,1,ZOOT5034,SZ1,12,12,0,0,0,0
2021,1,ZOOT5035,SZ3,17,17,0,0,0,0
2021,1,ZOOT5040,SZ1,30,20,10,0,0,0
2021,1,ZOOT5051,SZ3,10,10,0,0,0,0
2021,1,ZOOT5052,SZ1,16,16,0,0,0,0
2021,1,ZOOT5053,SZ3,12,12,0,0,0,0
2021,1,ZOOT5054,SZ1,9,9,0,0,0,0
2021,1,ZOOT5055,SZ3,8,8,0,0,0,0
2021,1,ZOOT5056,SZ3,18,14,3,0,1,0
2021,1,ZOOT5058,SZ1,8,8,0,0,0,0
2021,1,ZOOT5059,SZ3,12,12,0,0,0,0
2021,1,ZOOT5060,SZ1,12,10,2,0,0,0
